Date,prec,tmax,tmin,tmean,qt
9/1/1994,6.9736,21.804,14.2699,17.2166,6.9
9/2/1994,6.9736,21.7403,14.2302,17.6021,6.5
9/3/1994,0,22.3129,14.6532,17.9223,7.43
9/4/1994,13.9472,21.4543,15.0782,17.7381,8.55
9/5/1994,13.9472,23.0165,15.444,18.1047,7.55
9/6/1994,10.611,23.2765,15.8918,18.63,6.46
9/7/1994,0,24.4777,15.8986,18.9801,5.94
9/8/1994,10.611,21.4737,15.4552,18.2034,5.61
9/9/1994,26.5275,20.7397,15.5471,17.7736,5.29
9/10/1994,5.3055,21.1963,14.8667,17.7278,4.84
9/11/1994,15.2235,22.2024,15.7118,17.9536,4.8
9/12/1994,38.0588,20.8824,15.9493,17.6063,7.51
9/13/1994,0,23.1368,15.7552,18.0437,7.94
9/14/1994,15.2235,23.5761,14.7833,18.5538,6.99
9/15/1994,0,21.6404,15.5005,18.1669,6.28
9/16/1994,0,23.4635,16.3044,18.7962,5.61
9/17/1994,9.9039,23.0572,15.6933,18.2514,5.61
9/18/1994,19.8078,21.3713,14.6137,17.2513,5.61
9/19/1994,9.9039,22.7166,14.7492,18.0977,5.14
9/20/1994,29.7117,21.373,15.2158,18.075,5.45
9/21/1994,10.4584,21.6733,15.6127,18.0696,5.61
9/22/1994,20.9169,22.643,15.662,18.357,6.74
9/23/1994,31.3753,22.2989,15.6509,18.2603,7.55
9/24/1994,20.9169,22.9866,15.8805,18.3506,8.14
9/25/1994,31.3753,21.9126,14.5837,17.4692,8.34
9/26/1994,0,20.9453,14.8064,17.3821,8.14
9/27/1994,0,20.2357,15.2677,17.0275,7.75
9/28/1994,51.7869,19.2817,14.2677,16.9302,7.36
9/29/1994,0,21.051,14.292,17.0412,6.81
9/30/1994,0,22.2562,14.0301,17.7062,6.46
10/1/1994,25.0093,22.9651,13.7615,17.106,7.33
10/2/1994,0,22.9174,13.4935,17.4072,8.75
10/3/1994,0,22.8267,15.0129,18.1317,7.36
10/4/1994,21.8831,21.5426,15.0767,17.9248,6.63
10/5/1994,21.8831,22.2885,14.0434,17.3951,6.46
10/6/1994,23.2686,22.4025,14.5674,17.5976,6.46
10/7/1994,0,20.8869,13.6364,16.9522,6.11
10/8/1994,0,21.7526,14.3724,17.1767,5.94
10/9/1994,11.6343,21.8554,13.8212,17.2624,6.37
10/10/1994,46.5372,22.1626,14.3164,17.4929,7.18
10/11/1994,11.8557,22.1555,14.5373,17.311,9.19
10/12/1994,23.7115,21.6794,14.2623,16.9702,13.3
10/13/1994,23.7115,21.8849,14.0902,17.2432,14.8
10/14/1994,11.8557,22.1518,13.5952,17.2895,13
10/15/1994,23.7115,22.2598,13.9148,17.3713,12.4
10/16/1994,9.217,22.6625,14.5151,17.666,11.6
10/17/1994,13.261,22.6221,15.6209,18.0442,12.8
10/18/1994,33.1936,22.2949,15.0609,17.6802,12.7
10/19/1994,12.4091,22.5897,14.3926,17.7199,12.7
10/20/1994,11.3006,21.8766,14.0554,17.3032,13
10/21/1994,8.9361,21.4843,14.3608,17.116,11.9
10/22/1994,15.6382,21.8829,14.3828,17.5933,11.1
10/23/1994,46.9146,21.0804,15.0818,17.4991,10.3
10/24/1994,7.8191,21.5576,14.236,17.2114,10.1
10/25/1994,23.4573,21.194,15.1092,17.5635,10.5
10/26/1994,33.6705,21.5116,14.1093,17.5224,11.4
10/27/1994,0,22.3699,13.8629,17.6109,11.2
10/28/1994,14.7308,22.0594,14.1012,17.5745,10.6
10/29/1994,0,23.027,14.6225,18.0779,9.84
10/30/1994,0,23.415,15.4606,18.675,9.18
10/31/1994,14.7308,23.4205,15.3435,18.6541,8.75
11/1/1994,61.7212,19.5938,15.6863,17.5081,8.34
11/2/1994,0,19.804,15.0974,16.9929,7.75
11/3/1994,0,21.2164,13.7385,17.26,7.36
11/4/1994,24.6885,21.432,15.1876,17.9075,7.18
11/5/1994,24.6885,21.0442,15.0392,17.2619,6.63
11/6/1994,49.4992,20.2946,15.3628,17.1436,7.75
11/7/1994,27.4178,20.6746,14.6108,16.8599,8.75
11/8/1994,0,17.8443,15.1764,16.4415,13
11/9/1994,0,17.6724,14.85,16.1473,27
11/10/1994,25.3937,18.2325,15.125,16.1427,39.1
11/11/1994,10.992,21.5143,13.3651,17.2856,30.3
11/12/1994,0,21.7241,14.145,17.2586,23.8
11/13/1994,48.0901,20.1654,15.5529,17.1823,20.1
11/14/1994,0,20.5564,14.5807,16.735,18.2
11/15/1994,28.8541,21.7051,14.6193,16.8656,20.4
11/16/1994,23.1012,20.7335,14.7432,17.0547,24
11/17/1994,7.7004,22.5513,13.8644,17.2189,23.1
11/18/1994,15.4008,22.1613,14.6922,17.5992,21.7
11/19/1994,0,21.0994,15.5071,17.5729,19.3
11/20/1994,0,21.8535,15.8352,18.1327,17.9
11/21/1994,35.5705,22.4575,14.1579,17.6954,16.1
11/22/1994,0,22.4712,14.6552,17.7831,14.8
11/23/1994,0,20.9916,13.9792,17.1082,13.9
11/24/1994,0,22.539,14.6616,17.3793,13
11/25/1994,35.5705,21.9737,14.4464,17.3537,12.6
11/26/1994,14.1537,23.0016,14.7499,17.5105,12.2
11/27/1994,0,21.7702,14.8079,17.4625,11.3
11/28/1994,0,22.9361,14.1348,17.4348,10.8
11/29/1994,14.1537,21.3988,15.3934,17.7551,10.1
11/30/1994,0,22.6612,13.6654,17.6507,9.61
12/1/1994,0,22.4018,13.8943,17.6227,9.18
12/2/1994,0,21.7297,14.5541,17.387,8.75
12/3/1994,0,22.3691,11.9561,17.0541,8.55
12/4/1994,0,22.8766,12.9662,17.5594,8.14
12/5/1994,0,22.7219,14.6579,17.9224,7.84
12/6/1994,23.722,22.441,15.4636,18.1329,7.65
12/7/1994,0,21.0943,14.985,17.5091,7.36
12/8/1994,0,20.5823,15.6809,17.3882,6.99
12/9/1994,0,20.4759,15.5132,17.4905,6.94
12/10/1994,0,21.529,14.3911,17.391,6.92
12/11/1994,0,21.386,14.805,17.3959,6.87
12/12/1994,0,20.9702,15.6826,17.8216,6.82
12/13/1994,0,21.8843,15.9242,18.0672,7.14
12/14/1994,24.9813,22.0834,15.062,17.6838,7.01
12/15/1994,0,24.1129,13.9705,18.1957,6.8
12/16/1994,0,23.4431,13.7508,17.9713,6.61
12/17/1994,0,22.9988,13.0506,17.4347,6.43
12/18/1994,0,22.8518,12.9969,17.289,6.25
12/19/1994,0,22.8933,11.7782,16.773,6.09
12/20/1994,0,23.6601,12.1987,17.1293,5.89
12/21/1994,0,23.5565,13.5882,17.5563,5.74
12/22/1994,0,21.6435,14.039,17.4034,5.57
12/23/1994,0,22.8041,13.137,17.306,5.41
12/24/1994,0,19.6222,14.373,16.6203,5.24
12/25/1994,0,21.5815,14.5443,17.1064,5.07
12/26/1994,0,20.3008,14.4484,16.7815,4.94
12/27/1994,0,21.4612,14.046,16.7764,4.8
12/28/1994,0,20.3569,13.187,16.2823,4.66
12/29/1994,0,20.8922,13.1958,16.4059,4.52
12/30/1994,0,20.0749,14.1533,16.6089,4.4
12/31/1994,0,22.6729,14.1938,17.3946,4.27
1/1/1995,0,22.2708,13.4448,17.3975,4.14
1/2/1995,0,21.6003,13.6924,16.8645,4.03
1/3/1995,0,21.8777,11.8049,16.2078,3.9
1/4/1995,5.7133,21.8714,13.0606,16.9369,3.78
1/5/1995,0,22.146,13.3375,17.201,3.67
1/6/1995,0,21.2926,12.962,16.7124,3.55
1/7/1995,0,21.1599,10.8054,15.946,3.44
1/8/1995,0,21.5499,13.0809,16.9467,3.33
1/9/1995,0,22.5612,13.2513,17.5447,3.23
1/10/1995,0,21.5361,13.1538,16.9443,3.12
1/11/1995,0,21.4669,11.3878,16.0276,3.24
1/12/1995,0,22.0634,11.7252,16.114,3.18
1/13/1995,0,20.9878,11.7369,15.9727,3.12
1/14/1995,0,21.5139,11.7472,16.3554,3.06
1/15/1995,0,22.0261,13.4026,17.0662,2.97
1/16/1995,7.8409,21.8522,12.8225,16.8506,2.97
1/17/1995,0,23.0368,13.8935,17.564,2.87
1/18/1995,0,22.9843,13.69,17.8147,2.82
1/19/1995,0,23.9733,12.438,17.4797,2.77
1/20/1995,0,22.0109,13.2479,17.261,2.77
1/21/1995,0,22.7923,12.1712,16.7609,2.77
1/22/1995,0,23.2751,13.5616,17.4991,2.77
1/23/1995,8.2502,23.1353,14.2252,17.9101,2.67
1/24/1995,0,22.0529,15.0134,17.9715,2.62
1/25/1995,0,22.1923,13.1971,17.3764,2.57
1/26/1995,0,23.5312,13.7172,17.6947,2.52
1/27/1995,0,24.2158,13.9515,17.9775,2.47
1/28/1995,0,22.2468,13.3619,17.3836,2.47
1/29/1995,0,22.4695,13.9438,18.0272,2.53
1/30/1995,0,23.6872,14.0932,18.1355,2.47
1/31/1995,0,22.9153,13.4522,17.7239,2.43
2/1/1995,0,22.4344,14.468,17.7599,2.38
2/2/1995,0,22.8683,14.0458,17.8598,2.38
2/3/1995,0,22.6641,13.3496,17.4566,2.33
2/4/1995,0,23.0438,13.7,17.6802,2.33
2/5/1995,0,22.1477,12.8628,16.8904,2.29
2/6/1995,0,22.9185,13.8122,17.3734,2.24
2/7/1995,0,23.603,13.8087,17.3608,2.2
2/8/1995,0,23.8316,13.6916,18.0931,2.2
2/9/1995,0,21.5752,14.9927,17.5665,2.35
2/10/1995,0,22.0015,14.7145,17.6959,2.47
2/11/1995,0,24.2001,12.7608,18.3373,2.24
2/12/1995,0,23.7106,12.5937,18.3552,2.16
2/13/1995,0,22.924,12.4823,17.8969,2.07
2/14/1995,0,23.6361,11.9912,17.542,2.03
2/15/1995,0,23.3459,13.9473,17.8085,2.01
2/16/1995,0,22.8009,13.2281,17.4008,2
2/17/1995,0,23.3758,12.6532,17.3776,1.98
2/18/1995,0,23.7064,12.9013,17.6767,1.96
2/19/1995,0,22.7517,12.48,17.1415,1.95
2/20/1995,0,23.1677,12.5874,17.1531,1.93
2/21/1995,0,22.7004,12.6123,17.1927,1.91
2/22/1995,0,22.7595,12.2853,16.8701,1.9
2/23/1995,0,22.2464,13.6532,16.9829,1.88
2/24/1995,0,21.3419,13.2899,17.025,1.87
2/25/1995,0,22.9573,13.8625,17.4159,1.85
2/26/1995,0,22.4455,13.0886,17.3655,1.83
2/27/1995,0,23.4075,13.8827,17.8139,1.82
2/28/1995,0,23.471,13.5113,17.8791,1.8
3/1/1995,0,23.6284,12.8502,17.7442,1.79
3/2/1995,0,24.3746,13.358,18.4661,1.77
3/3/1995,0,24.1099,14.4592,18.5952,1.76
3/4/1995,0,24.7262,14.2254,18.6982,1.75
3/5/1995,0,23.9584,13.6229,18.3832,1.73
3/6/1995,0,23.1084,12.5472,17.7273,1.72
3/7/1995,0,24.2665,13.6066,18.6838,1.7
3/8/1995,0,24.5516,15.8539,19.0912,1.69
3/9/1995,0,23.122,14.3217,18.599,1.67
3/10/1995,0,23.5832,13.5367,18.0196,1.67
3/11/1995,0,23.2948,14.11,18.0191,1.65
3/12/1995,0,23.0631,14.1527,18.0781,1.64
3/13/1995,0,23.745,12.9154,17.9111,1.67
3/14/1995,0,24.061,12.6726,17.4737,1.75
3/15/1995,0,22.6141,14.0491,17.3541,1.67
3/16/1995,0,22.3829,13.2213,17.0227,1.64
3/17/1995,0,23.3943,14.1673,17.8149,1.6
3/18/1995,0,23.7316,14.2958,18.2147,1.56
3/19/1995,23.2752,21.2796,14.9658,17.5588,1.58
3/20/1995,5.8188,21.3095,15.2932,17.5118,1.6
3/21/1995,0,23.3751,14.3701,18.263,1.56
3/22/1995,20.9422,22.9313,14.2998,17.9797,1.56
3/23/1995,0,24.3989,14.4102,17.9408,1.73
3/24/1995,0,22.7418,14.045,17.7049,1.79
3/25/1995,0,21.4687,13.9401,17.2408,1.71
3/26/1995,0,23.9823,14.8738,18.334,1.6
3/27/1995,0,24.7606,13.1894,18.4647,1.56
3/28/1995,0,23.7075,14.5756,18.6045,1.56
3/29/1995,0,24.1399,13.998,18.5652,1.53
3/30/1995,0,23.8575,12.9167,18.3306,1.49
3/31/1995,0,24.744,13.5861,18.589,1.46
4/1/1995,7.1372,23.4521,15.4884,18.5116,1.67
4/2/1995,7.1372,22.7539,14.917,17.9304,1.53
4/3/1995,0,23.4855,14.5648,18.1444,1.49
4/4/1995,7.1372,23.4055,15.6712,18.7709,1.68
4/5/1995,7.1372,23.4006,15.3268,18.3429,1.75
4/6/1995,9.2919,23.1733,16.5306,18.852,1.79
4/7/1995,4.646,23.2198,15.6406,18.7685,1.56
4/8/1995,0,24.5706,14.3372,18.9465,1.49
4/9/1995,0,23.9293,15.1572,19.1515,1.46
4/10/1995,4.0652,22.9394,15.5052,18.9543,1.42
4/11/1995,0,24.1217,16.028,19.0459,1.47
4/12/1995,14.4826,24.8455,15.7275,19.5038,1.46
4/13/1995,7.2413,23.7335,15.4662,19.0264,1.42
4/14/1995,0,24.2298,13.4555,18.4263,1.42
4/15/1995,7.2413,24.0997,14.5326,18.5445,1.39
4/16/1995,7.1752,23.0973,14.6346,18.1923,1.42
4/17/1995,7.1752,23.9667,14.5792,18.0178,1.46
4/18/1995,7.1752,22.6942,14.0709,17.4886,1.53
4/19/1995,8.2002,23.3467,14.3699,17.6851,1.75
4/20/1995,8.2002,22.7808,15.1039,17.695,1.74
4/21/1995,18.2233,23.1226,15.113,17.7927,1.83
4/22/1995,9.0404,23.6055,14.5137,18.356,1.91
4/23/1995,6.9474,23.5394,14.0821,18.0731,1.91
4/24/1995,16.1741,24.464,15.4347,19.0566,1.6
4/25/1995,4.3942,23.7011,15.9025,18.8659,1.53
4/26/1995,3.7392,23.2805,15.9428,18.6898,1.46
4/27/1995,7.1098,22.247,15.9593,18.2812,1.52
4/28/1995,16.1506,20.5105,15.6869,17.5437,2.02
4/29/1995,26.0078,20.119,15.7551,17.7906,2.11
4/30/1995,25.1563,22.1428,14.5102,17.7147,1.99
5/1/1995,2.9006,23.2492,15.1378,18.0522,1.7
5/2/1995,16.2649,21.9333,14.82,17.9737,1.81
5/3/1995,24.0901,21.9557,15.716,17.9661,2.13
5/4/1995,23.566,21.3361,15.7135,17.836,2.95
5/5/1995,13.6896,21.564,15.4239,17.8104,2.82
5/6/1995,20.9166,19.8454,15.935,17.1143,3.77
5/7/1995,6.9722,21.5839,14.4197,17.4087,5.44
5/8/1995,0,22.0991,15.6858,17.8298,3.71
5/9/1995,0,22.2812,16.251,18.3195,3.01
5/10/1995,0,23.3227,13.8582,18.1107,3.21
5/11/1995,8.053,23.0088,14.6688,18.1071,3.25
5/12/1995,16.1061,22.4633,15.3143,18.4047,3.56
5/13/1995,24.1591,22.9294,15.2658,18.2469,3.37
5/14/1995,8.053,22.6825,15.711,18.0874,3.49
5/15/1995,8.053,23.0384,15.5679,18.3752,3.23
5/16/1995,13.3812,22.7807,15.5127,18.351,5.19
5/17/1995,6.6906,22.7442,13.7063,17.3185,3.77
5/18/1995,3.3453,20.5995,14.7539,17.3541,3.32
5/19/1995,0,22.9711,14.5324,17.9787,3.64
5/20/1995,10.0359,21.8721,15.9299,18.2713,3.01
5/21/1995,0,23.6335,14.8573,18.0666,3.08
5/22/1995,5.8829,23.9817,15.1956,18.7222,2.7
5/23/1995,0,23.8126,14.3419,18.368,2.55
5/24/1995,5.1475,23.8224,14.2474,18.3422,2.48
5/25/1995,5.1475,22.7307,13.2002,17.7846,2.38
5/26/1995,7.8273,21.5413,14.5203,17.8263,2.36
5/27/1995,0,21.2865,13.5935,17.0091,2.35
5/28/1995,23.4818,21.697,14.8473,17.2914,2.55
5/29/1995,15.6545,19.3169,14.1961,16.5499,2.58
5/30/1995,0,21.8456,13.475,17.1951,2.82
5/31/1995,0,22.3177,15.566,17.9859,3.08
6/1/1995,11.972,21.3511,14.8611,17.3879,3.01
6/2/1995,35.916,20.7182,15.4694,17.42,2.77
6/3/1995,0,21.6529,15.3029,17.6534,3.05
6/4/1995,23.944,22.0108,14.7646,17.7844,2.95
6/5/1995,23.944,21.9763,16.1086,18.2729,2.88
6/6/1995,0,22.8207,15.2394,17.7472,2.7
6/7/1995,0,22.0455,15.8753,17.9449,2.64
6/8/1995,0,22.4997,15.7738,18.0717,2.55
6/9/1995,33.3256,22.1575,15.0179,17.81,2.48
6/10/1995,22.2171,21.8528,15.5851,17.8985,2.33
6/11/1995,0,22.8838,15.5467,18.1941,2.16
6/12/1995,48.9352,22.3434,16.264,18.3666,2.05
6/13/1995,32.1137,20.215,16.3798,17.7433,10.3
6/14/1995,21.4092,21.5378,15.3477,17.624,13.2
6/15/1995,0,22.4761,15.7085,17.7285,8.36
6/16/1995,17.481,21.6977,15.6367,17.4819,7.37
6/17/1995,0,22.711,14.8465,18.2595,6.44
6/18/1995,17.481,22.1078,15.0374,17.9745,7.1
6/19/1995,39.9566,23.3378,16.2066,18.5088,11.3
6/20/1995,17.481,21.3881,15.9621,17.8598,12.1
6/21/1995,21.5594,22.6862,15.7752,18.2827,11.4
6/22/1995,10.7797,22.1914,15.2984,18.1006,9.9
6/23/1995,10.7797,22.4277,15.7611,18.4239,8.57
6/24/1995,0,22.0172,15.3964,17.9914,7.24
6/25/1995,16.1695,19.4412,15.6797,17.2232,6.61
6/26/1995,0,22.0486,13.6391,17.3339,4.85
6/27/1995,4.9413,23.3518,15.0901,18.1419,4.44
6/28/1995,4.9413,22.6275,14.3325,18.0348,4.97
6/29/1995,4.9413,22.0462,14.3061,17.1175,7.1
6/30/1995,9.8825,22.3574,13.7191,16.8887,7.46
7/1/1995,9.3101,22.2948,14.7917,17.5916,7.78
7/2/1995,0,22.6779,14.9659,17.8894,8.61
7/3/1995,0,22.5258,15.21,18.1847,7.08
7/4/1995,18.6202,23.5136,15.184,18.2684,6.83
7/5/1995,9.3101,19.0472,15.3441,16.9171,6.33
7/6/1995,11.073,19.2157,14.446,16.5005,6.85
7/7/1995,5.5365,21.3814,14.4625,17.5657,6.45
7/8/1995,0,22.6589,15.2252,18.2138,6.13
7/9/1995,0,23.0319,15.1541,18.3986,5.74
7/10/1995,0,24.349,16.4009,19.3403,5.59
7/11/1995,0,24.2355,15.9594,18.8793,5.8
7/12/1995,10.8704,21.6541,15.463,17.9885,5.51
7/13/1995,0,21.1027,14.1354,17.639,5.24
7/14/1995,14.2674,23.6862,13.852,17.7395,5.16
7/15/1995,0,22.3148,15.0801,17.7111,4.88
7/16/1995,5.5896,21.8621,13.8608,17.6207,4.8
7/17/1995,0,21.0772,15.6824,17.4407,5.35
7/18/1995,5.5896,20.949,13.793,16.8846,6.06
7/19/1995,11.1792,21.7066,14.7894,17.9267,7.82
7/20/1995,5.5896,20.7772,14.9799,17.3182,5.58
7/21/1995,17.7596,19.3066,15.3278,17.1365,5.3
7/22/1995,0,21.1552,14.7788,17.0499,5.39
7/23/1995,22.1995,21.3818,15.3499,17.2584,7.71
7/24/1995,8.8798,21.5492,14.2534,17.0763,9.83
7/25/1995,8.8798,22.7475,14.2649,17.4221,8.74
7/26/1995,19.3486,21.8553,13.9258,17.0534,13.1
7/27/1995,37.6135,17.4483,15.0223,16.0438,16.3
7/28/1995,17.3184,19.177,14.6221,16.1809,14.4
7/29/1995,14.8012,22.2708,14.9824,17.6213,11.1
7/30/1995,9.6983,23.574,15.4094,18.4055,8.96
7/31/1995,4.9863,21.1893,14.3843,17.6656,9.4
8/1/1995,0,18.5623,15.3,16.4886,11.3
8/2/1995,0,17.5372,15.1458,15.8993,14.7
8/3/1995,0,22.1288,14.6018,17.032,12.4
8/4/1995,0,21.9631,14.3988,17.281,11.2
8/5/1995,48.9306,22.0112,14.6623,17.4117,11.4
8/6/1995,0,22.2388,15.5471,17.8669,11.7
8/7/1995,0,23.1694,14.7834,18.3057,10.1
8/8/1995,0,23.2867,15.8942,19.0296,9.09
8/9/1995,0,23.7304,14.4069,18.3335,8.2
8/10/1995,41.7577,19.4651,15.3466,16.9145,8.33
8/11/1995,16.9229,21.8274,14.2943,17.3494,8.46
8/12/1995,0,20.0409,15.7587,17.5767,7.97
8/13/1995,33.8458,22.3262,15.1092,17.668,9.94
8/14/1995,50.7686,21.9751,15.0689,17.7178,11.9
8/15/1995,16.9229,19.6469,15.1212,16.9611,22.8
8/16/1995,13.2599,21.861,14.6819,17.5617,20.2
8/17/1995,13.2599,21.5363,15.3197,17.8811,19.7
8/18/1995,13.2599,21.7649,15.3152,17.7219,18.7
8/19/1995,13.2599,22.4397,13.6561,17.1845,20.1
8/20/1995,13.2599,21.0394,15.319,17.3865,18.3
8/21/1995,14.2278,22.5027,14.6576,17.878,17.4
8/22/1995,0,21.8843,14.8497,17.6646,15.9
8/23/1995,0,22.2938,15.3398,17.8411,14.2
8/24/1995,28.4556,23.3543,15.2366,17.8116,13
8/25/1995,14.2278,23.044,15.4682,18.0504,12.8
8/26/1995,40.1355,22.185,13.8924,17.49,13.4
8/27/1995,26.757,21.5777,15.3413,17.404,13.9
8/28/1995,13.3785,20.8523,15.8914,17.5979,17.1
8/29/1995,13.3785,21.5806,15.8462,17.9166,18.4
8/30/1995,13.3785,23.1497,15.5723,18.4924,17.4
8/31/1995,0,21.7598,15.0327,18.0237,17.2
9/1/1995,11.267,22.6438,15.2795,18.2585,16.3
9/2/1995,19.7173,23.7474,15.1427,18.4951,15
9/3/1995,19.7173,22.7133,16.4341,18.5277,13.7
9/4/1995,0,22.7899,15.1662,18.3201,13.4
9/5/1995,0,21.2251,15.7117,18.0509,14.1
9/6/1995,14.73,22.3232,15.7655,17.8554,13.6
9/7/1995,14.73,21.9246,15.1804,17.8242,13
9/8/1995,0,22.0962,15.6688,17.7945,12.8
9/9/1995,0,21.385,15.0011,17.4728,13.8
9/10/1995,29.46,21.578,14.7556,17.323,12.7
9/11/1995,0,22.6333,14.4478,17.3339,14.3
9/12/1995,66.9199,22.0224,14.493,17.5124,17.3
9/13/1995,0,20.6188,15.1416,17.092,18.1
9/14/1995,0,20.2561,14.5312,16.8379,20.1
9/15/1995,0,19.9961,15.5035,17.0995,21.9
9/16/1995,8.1903,19.8307,15.6065,17.0977,23.1
9/17/1995,16.3807,21.697,15.5917,17.4813,21.2
9/18/1995,8.1903,21.5105,15.4252,17.4221,20.6
9/19/1995,8.1903,23.3249,15.1699,18.0723,19.2
9/20/1995,8.1903,22.1973,15.159,17.9822,17.5
9/21/1995,47.727,21.9857,15.6479,17.978,16.5
9/22/1995,9.5454,22.165,14.6148,17.4104,15.4
9/23/1995,9.5454,21.4006,15.4266,17.3276,15.1
9/24/1995,19.0908,21.3926,15.44,17.2974,17.3
9/25/1995,9.5454,20.2457,15.2581,17.123,17.4
9/26/1995,28.1372,21.7318,15.1264,17.4265,18.7
9/27/1995,28.1372,21.5135,14.7538,17.1536,17.2
9/28/1995,0,23.0341,15.1896,17.7713,16.1
9/29/1995,14.0686,23.024,15.633,18.3552,15.4
9/30/1995,28.1372,21.9628,14.2136,17.3784,14.8
10/1/1995,28.469,21.8556,15.5245,17.8765,15.5
10/2/1995,28.469,21.6431,15.1209,17.506,16.8
10/3/1995,28.469,20.6491,15.5856,17.301,15.7
10/4/1995,28.469,22.7049,14.9435,17.7696,14.8
10/5/1995,0,24.1236,14.7552,18.0714,14.4
10/6/1995,24.7921,18.7968,15.9965,16.855,14.4
10/7/1995,32.5396,18.4563,15.1074,16.3103,16.2
10/8/1995,10.8465,19.7915,15.2745,16.8389,23.6
10/9/1995,0,21.0169,15.2301,17.1715,23.5
10/10/1995,43.3861,20.4848,14.6248,16.8991,26.6
10/11/1995,22.6533,17.7604,15.1239,16.3961,32.4
10/12/1995,0,21.1612,14.5342,17.1088,31.9
10/13/1995,45.3066,20.7298,14.94,16.7187,41
10/14/1995,33.9799,20.8938,15.2851,17.1853,42.3
10/15/1995,11.3266,22.0228,15.0313,17.2184,39.5
10/16/1995,9.5494,20.7018,14.9785,17.1065,37.9
10/17/1995,38.1975,20.6771,15.2178,17.0923,37.3
10/18/1995,19.0987,19.1653,15.563,17.0141,31.9
10/19/1995,0,21.5279,14.3419,17.0397,27.5
10/20/1995,0,21.9518,14.8883,17.3706,24.5
10/21/1995,15.3724,22.2374,13.6045,17.0728,22.2
10/22/1995,15.3724,21.4618,13.9694,16.9305,20.3
10/23/1995,15.3724,20.1011,14.5189,16.8581,19.4
10/24/1995,0,20.6013,15.1556,17.4212,18.1
10/25/1995,15.3724,21.0827,15.0443,17.1946,19.6
10/26/1995,13.1455,22.237,14.0273,17.2144,19.2
10/27/1995,26.2909,18.0474,15.6494,16.4855,20.8
10/28/1995,26.2909,21.9051,15.1493,17.3975,21.5
10/29/1995,13.1455,21.5453,14.0555,17.0426,18.9
10/30/1995,0,21.5457,14.5089,17.1269,17.4
10/31/1995,0,22.1643,14.7966,17.4159,15.9
11/1/1995,0,21.8024,13.8496,16.8647,14.5
11/2/1995,10.3103,21.9754,15.2109,17.7596,14.6
11/3/1995,0,22.3798,13.7198,17.1909,13.4
11/4/1995,0,20.7784,15.0179,17.0615,12.5
11/5/1995,10.3103,21.4457,14.9809,17.7404,11.9
11/6/1995,0,22.0107,14.4703,17.6912,11.1
11/7/1995,23.671,21.7042,14.8079,17.6994,10.7
11/8/1995,0,23.2321,14.4606,18.004,9.96
11/9/1995,0,21.4305,14.9988,17.3863,9.01
11/10/1995,15.7806,19.0827,14.2769,16.4984,8.91
11/11/1995,0,21.6864,14.4807,17.2074,8.41
11/12/1995,0,21.9189,14.7035,17.1546,8.07
11/13/1995,0,22.2069,13.9384,17.0735,7.72
11/14/1995,14.5504,22.0474,13.3797,17.0233,7.19
11/15/1995,0,21.5466,13.6934,16.958,6.99
11/16/1995,0,22.0468,13.9183,17.1995,6.63
11/17/1995,0,22.4266,14.2536,17.5858,6.31
11/18/1995,0,22.0459,14.2076,17.2497,6.08
11/19/1995,17.9034,21.951,15.0851,17.3411,5.99
11/20/1995,0,21.5967,14.926,17.3285,6.76
11/21/1995,15.9691,22.0437,15.5568,17.4273,6.22
11/22/1995,10.6461,20.7232,15.1404,17.2796,5.59
11/23/1995,5.323,22.294,14.4012,17.4763,5.59
11/24/1995,5.323,21.0547,15.0997,17.4515,5.28
11/25/1995,31.9382,19.5208,15.6968,17.2706,5.57
11/26/1995,12.6362,19.41,14.8233,16.5303,5.5
11/27/1995,0,19.685,15.1462,16.5984,5.08
11/28/1995,12.6362,21.693,14.3905,17.1485,6.5
11/29/1995,0,21.5659,15.4246,17.9094,5.77
11/30/1995,0,23.6715,14.4761,18.1546,5.06
12/1/1995,0,23.8054,13.8326,17.8713,4.69
12/2/1995,0,22.649,13.7378,17.5428,4.54
12/3/1995,0,21.0532,13.559,16.729,4.54
12/4/1995,0,22.7596,12.3902,16.7659,4.31
12/5/1995,0,21.3694,11.1615,16.0436,4.02
12/6/1995,0,22.1933,13.8628,17.2668,3.98
12/7/1995,0,20.7016,13.0892,16.3327,3.88
12/8/1995,0,21.0147,12.9749,16.5695,3.77
12/9/1995,0,20.9366,13.5531,16.7391,3.72
12/10/1995,0,20.0972,14.098,16.5818,3.38
12/11/1995,0,20.115,12.7044,15.7885,3.34
12/12/1995,0,20.8022,13.7512,16.7481,3.24
12/13/1995,0,22.2121,13.4181,16.9076,3.12
12/14/1995,18.714,21.0036,13.6803,16.467,3.12
12/15/1995,0,22.0508,13.5098,17.0574,3.04
12/16/1995,15.2289,22.2285,13.8615,17.4586,2.88
12/17/1995,0,23.5661,11.6785,16.8426,2.83
12/18/1995,0,22.4106,13.6179,17.1368,2.82
12/19/1995,0,22.9691,15.2998,18.0205,2.85
12/20/1995,10.1526,22.7193,16.0132,18.3747,2.33
12/21/1995,13.6967,22.2993,13.0019,17.1811,2.28
12/22/1995,0,22.4423,12.2813,16.7547,2.22
12/23/1995,0,21.5814,13.6834,16.865,2.17
12/24/1995,13.6967,20.4228,14.0084,16.7358,2.15
12/25/1995,0,20.4276,14.688,16.6155,2.1
